fragmanetAndSide,fragment,fragmentTotal,fragmentVote,devideVoteByTotal,fragmentAndSideTotal,fragmentAndSideVote,devideSideVoteBySideTotal,fragmentAndSideTrendVote,devideSideTrendVoteBySideTotal,fragmentAndSideTrendVoteStrict,devideSideTrendVoteStrictBySideTotal,fragmentAndSideTrendVoteSync,devideSideTrendVoteSyncBySideTotal,firstFileName,firstCroppedWidth,firstOffsetX,firstOffsetY,firstHorizontalFlip,secondFileName,secondCroppedWidth,secondOffsetX,secondOffsetY,secondHorizontalFlip,fragmentAndSideTrend,fragmentAndSideCubes,fragmentAndSideDrawRect,fragmentAndSideMatchPoint,origCoordinates,class
P597Fg006_0_P597Fg023_0,P597Fg006_P597Fg023,240,59,0.24583333333333332,32,11,0.34375,10,0.3125,1,0.03125,0,0.0,P597Fg006,0,0,0,0,P597Fg023,0,0,0,0,"[[True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0]]","[[50, 700, 50, 200], [50, 700, 50, 300], [50, 700, 50, 350], [50, 700, 50, 150], [50, 600, 50, 350], [50, 600, 50, 150], [50, 600, 50, 300], [50, 600, 50, 200], [50, 650, 50, 150], [50, 650, 50, 200], [50, 650, 50, 300]]","[[300, 425, 400, 575], [300, 325, 400, 475], [300, 275, 400, 425], [300, 475, 400, 625], [300, 175, 400, 325], [300, 375, 400, 525], [300, 225, 400, 375], [300, 325, 400, 475], [300, 425, 400, 575], [300, 375, 400, 525], [300, 275, 400, 425]]","[[350, 500], [350, 400], [350, 350], [350, 550], [350, 250], [350, 450], [350, 300], [350, 400], [350, 500], [350, 450], [350, 350]]",[],0
P597Fg006_0_P598Fg009_0,P597Fg006_P598Fg009,870,174,0.2,44,12,0.2727272727272727,11,0.25,1,0.022727272727272728,0,0.0,P597Fg006,0,0,0,0,P598Fg009,0,0,0,0,"[[True, 2, 7], [True, 2, 7], [True, 2, 6], [True, 2, 6], [True, 2, 6], [True, 2, 6], [True, 2, 6], [True, 2, 6], [True, 2, 6], [True, 2, 6], [True, 2, 6], [True, 2, 5]]","[[50, 700, 50, 1550], [50, 700, 50, 1700], [50, 700, 50, 1400], [50, 700, 50, 1600], [50, 700, 50, 1750], [50, 700, 50, 1650], [50, 600, 50, 1650], [50, 600, 50, 1600], [50, 600, 50, 1750], [50, 600, 50, 1700], [50, 650, 50, 1650], [50, 650, 50, 1550]]","[[300, -925, 400, -775], [300, -1075, 400, -925], [300, -775, 400, -625], [300, -975, 400, -825], [300, -1125, 400, -975], [300, -1025, 400, -875], [300, -1125, 400, -975], [300, -1075, 400, -925], [300, -1225, 400, -1075], [300, -1175, 400, -1025], [300, -1075, 400, -925], [300, -975, 400, -825]]","[[350, -850], [350, -1000], [350, -700], [350, -900], [350, -1050], [350, -950], [350, -1050], [350, -1000], [350, -1150], [350, -1100], [350, -1000], [350, -900]]",[],0
P597Fg006_0_P597Fg064_0,P597Fg006_P597Fg064,225,133,0.5911111111111111,35,27,0.7714285714285715,27,0.7714285714285715,2,0.05714285714285714,1,0.02857142857142857,P597Fg006,0,0,0,0,P597Fg064,0,0,0,0,"[[True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0]]","[[50, 400, 50, 250], [50, 400, 50, 350], [50, 400, 50, 300], [50, 400, 50, 50], [50, 700, 50, 200], [50, 700, 50, 100], [50, 700, 50, 250], [50, 700, 50, 300], [50, 700, 50, 350], [50, 700, 50, 50], [50, 700, 50, 150], [50, 600, 50, 300], [50, 600, 50, 250], [50, 600, 50, 200], [50, 600, 50, 100], [50, 600, 50, 50], [50, 600, 50, 350], [50, 650, 50, 200], [50, 650, 50, 50], [50, 650, 50, 300], [50, 650, 50, 350], [50, 650, 50, 250], [50, 650, 50, 100], [50, 350, 50, 350], [50, 350, 50, 300], [50, 350, 50, 50], [50, 350, 50, 250]]","[[300, 75, 400, 225], [300, -25, 400, 125], [300, 25, 400, 175], [300, 275, 400, 425], [300, 425, 400, 575], [300, 525, 400, 675], [300, 375, 400, 525], [300, 325, 400, 475], [300, 275, 400, 425], [300, 575, 400, 725], [300, 475, 400, 625], [300, 225, 400, 375], [300, 275, 400, 425], [300, 325, 400, 475], [300, 425, 400, 575], [300, 475, 400, 625], [300, 175, 400, 325], [300, 375, 400, 525], [300, 525, 400, 675], [300, 275, 400, 425], [300, 225, 400, 375], [300, 325, 400, 475], [300, 475, 400, 625], [300, -75, 400, 75], [300, -25, 400, 125], [300, 225, 400, 375], [300, 25, 400, 175]]","[[350, 150], [350, 50], [350, 100], [350, 350], [350, 500], [350, 600], [350, 450], [350, 400], [350, 350], [350, 650], [350, 550], [350, 300], [350, 350], [350, 400], [350, 500], [350, 550], [350, 250], [350, 450], [350, 600], [350, 350], [350, 300], [350, 400], [350, 550], [350, 0], [350, 50], [350, 300], [350, 100]]",[],0
P597Fg006_1_P598Fg021_0,P597Fg006_P598Fg021,255,39,0.15294117647058825,90,28,0.3111111111111111,28,0.3111111111111111,1,0.011111111111111112,0,0.0,P597Fg006,0,0,0,0,P598Fg021,0,0,0,0,"[[False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1]]","[[572, 750, 50, 400], [572, 750, 50, 350], [572, 250, 50, 300], [572, 250, 50, 350], [572, 250, 50, 250], [572, 250, 50, 400], [572, 700, 50, 350], [572, 700, 50, 400], [572, 700, 50, 300], [572, 100, 50, 400], [572, 800, 50, 350], [572, 800, 50, 400], [572, 400, 50, 300], [572, 400, 50, 400], [572, 400, 50, 150], [572, 400, 50, 350], [572, 200, 50, 300], [572, 200, 50, 350], [572, 200, 50, 400], [572, 500, 50, 350], [572, 500, 50, 400], [572, 650, 50, 350], [572, 650, 50, 400], [572, 300, 50, 150], [572, 300, 50, 350], [572, 300, 50, 300], [572, 300, 50, 200], [572, 300, 50, 400]]","[[822, 275, 922, 425], [822, 325, 922, 475], [822, -125, 922, 25], [822, -175, 922, -25], [822, -75, 922, 75], [822, -225, 922, -75], [822, 275, 922, 425], [822, 225, 922, 375], [822, 325, 922, 475], [822, -375, 922, -225], [822, 375, 922, 525], [822, 325, 922, 475], [822, 25, 922, 175], [822, -75, 922, 75], [822, 175, 922, 325], [822, -25, 922, 125], [822, -175, 922, -25], [822, -225, 922, -75], [822, -275, 922, -125], [822, 75, 922, 225], [822, 25, 922, 175], [822, 225, 922, 375], [822, 175, 922, 325], [822, 75, 922, 225], [822, -125, 922, 25], [822, -75, 922, 75], [822, 25, 922, 175], [822, -175, 922, -25]]","[[872, 350], [872, 400], [872, -50], [872, -100], [872, 0], [872, -150], [872, 350], [872, 300], [872, 400], [872, -300], [872, 450], [872, 400], [872, 100], [872, 0], [872, 250], [872, 50], [872, -100], [872, -150], [872, -200], [872, 150], [872, 100], [872, 300], [872, 250], [872, 150], [872, -50], [872, 0], [872, 100], [872, -100]]",[],0
P597Fg006_1_P597Fg054_1,P597Fg006_P597Fg054,90,20,0.2222222222222222,60,15,0.25,14,0.23333333333333334,1,0.016666666666666666,0,0.0,P597Fg006,0,0,0,0,P597Fg054,0,0,0,0,"[[True, 0, 0], [True, 0, 0], [True, 0, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 3, 0], [True, 3, 0]]","[[572, 750, 690, 200], [572, 750, 690, 150], [572, 250, 690, 200], [572, 250, 690, 0], [572, 250, 690, 150], [572, 400, 690, 0], [572, 400, 690, 200], [572, 400, 690, 150], [572, 200, 690, 150], [572, 200, 690, 200], [572, 200, 690, 0], [572, 300, 690, 200], [572, 300, 690, 150], [572, 300, 690, 100], [572, 300, 690, 0]]","[[822, 475, 922, 625], [822, 525, 922, 675], [822, -25, 922, 125], [822, 175, 922, 325], [822, 25, 922, 175], [822, 325, 922, 475], [822, 125, 922, 275], [822, 175, 922, 325], [822, -25, 922, 125], [822, -75, 922, 75], [822, 125, 922, 275], [822, 25, 922, 175], [822, 75, 922, 225], [822, 125, 922, 275], [822, 225, 922, 375]]","[[872, 550], [872, 600], [872, 50], [872, 250], [872, 100], [872, 400], [872, 200], [872, 250], [872, 50], [872, 0], [872, 200], [872, 100], [872, 150], [872, 200], [872, 300]]",[],0
P597Fg006_1_P597Fg060_1,P597Fg006_P597Fg060,330,27,0.08181818181818182,110,15,0.13636363636363635,15,0.13636363636363635,3,0.02727272727272727,1,0.00909090909090909,P597Fg006,0,0,0,0,P597Fg060,0,0,0,0,"[[True, 0, 2], [True, 0, 1], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 2, 2], [True, 2, 1]]","[[572, 250, 235, 500], [572, 250, 235, 350], [572, 250, 235, 450], [572, 700, 235, 500], [572, 400, 235, 500], [572, 400, 235, 200], [572, 400, 235, 350], [572, 200, 235, 500], [572, 200, 235, 350], [572, 650, 235, 350], [572, 300, 235, 400], [572, 300, 235, 450], [572, 300, 235, 200], [572, 300, 235, 500], [572, 300, 235, 350]]","[[822, -325, 922, -175], [822, -175, 922, -25], [822, -275, 922, -125], [822, 125, 922, 275], [822, -175, 922, -25], [822, 125, 922, 275], [822, -25, 922, 125], [822, -375, 922, -225], [822, -225, 922, -75], [822, 225, 922, 375], [822, -175, 922, -25], [822, -225, 922, -75], [822, 25, 922, 175], [822, -275, 922, -125], [822, -125, 922, 25]]","[[872, -250], [872, -100], [872, -200], [872, 200], [872, -100], [872, 200], [872, 50], [872, -300], [872, -150], [872, 300], [872, -100], [872, -150], [872, 100], [872, -200], [872, -50]]",[],0
P597Fg006_1_P597Fg027_1,P597Fg006_P597Fg027,75,18,0.24,50,12,0.24,12,0.24,2,0.04,0,0.0,P597Fg006,0,0,0,0,P597Fg027,0,0,0,0,"[[True, 0, 0], [True, 0, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 2, 0], [True, 3, 0], [True, 3, 0]]","[[572, 250, 744, 100], [572, 250, 744, 50], [572, 800, 744, 50], [572, 800, 744, 100], [572, 400, 744, 50], [572, 400, 744, 100], [572, 200, 744, 100], [572, 200, 744, 50], [572, 650, 744, 50], [572, 300, 744, 200], [572, 300, 744, 100], [572, 300, 744, 50]]","[[822, 75, 922, 225], [822, 125, 922, 275], [822, 675, 922, 825], [822, 625, 922, 775], [822, 275, 922, 425], [822, 225, 922, 375], [822, 25, 922, 175], [822, 75, 922, 225], [822, 525, 922, 675], [822, 25, 922, 175], [822, 125, 922, 275], [822, 175, 922, 325]]","[[872, 150], [872, 200], [872, 750], [872, 700], [872, 350], [872, 300], [872, 100], [872, 150], [872, 600], [872, 100], [872, 200], [872, 250]]",[],0
P597Fg006_1_P597Fg016_1,P597Fg006_P597Fg016,90,9,0.1,30,2,0.06666666666666667,2,0.06666666666666667,0,0.0,0,0.0,P597Fg006,0,0,0,0,P597Fg016,0,0,0,0,"[[True, 1, 0], [True, 1, 0]]","[[572, 250, 961, 0], [572, 300, 961, 0]]","[[822, 175, 922, 325], [822, 225, 922, 375]]","[[872, 250], [872, 300]]",[],0
P597Fg006_0_P597Fg060_1,P597Fg006_P597Fg060,330,27,0.08181818181818182,33,4,0.12121212121212122,3,0.09090909090909091,1,0.030303030303030304,0,0.0,P597Fg006,0,0,0,0,P597Fg060,0,0,0,0,"[[False, 2, 0], [False, 2, 1], [False, 2, 1], [False, 2, 2]]","[[50, 700, 235, 500], [50, 700, 235, 350], [50, 600, 235, 200], [50, 600, 235, 350]]","[[300, 125, 400, 275], [300, 275, 400, 425], [300, 325, 400, 475], [300, 175, 400, 325]]","[[350, 200], [350, 350], [350, 400], [350, 250]]",[],0
P597Fg006_0_P597Fg027_1,P597Fg006_P597Fg027,75,18,0.24,20,6,0.3,5,0.25,0,0.0,0,0.0,P597Fg006,0,0,0,0,P597Fg027,0,0,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[50, 700, 744, 100], [50, 700, 744, 50], [50, 600, 744, 100], [50, 600, 744, 50], [50, 650, 744, 100], [50, 650, 744, 50]]","[[300, 525, 400, 675], [300, 575, 400, 725], [300, 425, 400, 575], [300, 475, 400, 625], [300, 475, 400, 625], [300, 525, 400, 675]]","[[350, 600], [350, 650], [350, 500], [350, 550], [350, 550], [350, 600]]",[],0
P597Fg006_1_P597Fg007_1,P597Fg006_P597Fg007,165,27,0.16363636363636364,80,4,0.05,4,0.05,1,0.0125,0,0.0,P597Fg006,0,0,0,0,P597Fg007,0,0,0,0,"[[True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 1, 0]]","[[572, 400, 506, 150], [572, 300, 506, 150], [572, 300, 506, 100], [572, 300, 506, 250]]","[[822, 175, 922, 325], [822, 75, 922, 225], [822, 125, 922, 275], [822, -25, 922, 125]]","[[872, 250], [872, 150], [872, 200], [872, 50]]",[],0
P597Fg006_1_P598Fg036_1,P597Fg006_P598Fg036,165,38,0.23030303030303031,60,6,0.1,6,0.1,1,0.016666666666666666,0,0.0,P597Fg006,0,0,0,0,P598Fg036,0,0,0,0,"[[True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0]]","[[572, 250, 919, 200], [572, 400, 919, 200], [572, 300, 919, 250], [572, 300, 919, 300], [572, 300, 919, 200], [572, 300, 919, 100]]","[[822, -25, 922, 125], [822, 125, 922, 275], [822, -25, 922, 125], [822, -75, 922, 75], [822, 25, 922, 175], [822, 125, 922, 275]]","[[872, 50], [872, 200], [872, 50], [872, 0], [872, 100], [872, 200]]",[],0
P597Fg006_0_P598Fg003_1,P597Fg006_P598Fg003,496,217,0.4375,95,9,0.09473684210526316,9,0.09473684210526316,1,0.010526315789473684,0,0.0,P597Fg006,0,0,0,0,P598Fg003,0,0,0,0,"[[False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 3]]","[[50, 400, 1779, 250], [50, 700, 1779, 250], [50, 700, 1779, 850], [50, 700, 1779, 500], [50, 600, 1779, 500], [50, 600, 1779, 250], [50, 650, 1779, 250], [50, 650, 1779, 500], [50, 350, 1779, 250]]","[[300, 75, 400, 225], [300, 375, 400, 525], [300, -225, 400, -75], [300, 125, 400, 275], [300, 25, 400, 175], [300, 275, 400, 425], [300, 325, 400, 475], [300, 75, 400, 225], [300, 25, 400, 175]]","[[350, 150], [350, 450], [350, -150], [350, 200], [350, 100], [350, 350], [350, 400], [350, 150], [350, 100]]",[],0
P597Fg006_1_P598Fg002_1,P597Fg006_P598Fg002,195,7,0.035897435897435895,40,2,0.05,2,0.05,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg002,0,0,0,0,"[[True, 1, 1], [True, 1, 1]]","[[572, 250, 1196, 300], [572, 300, 1196, 300]]","[[822, -125, 922, 25], [822, -75, 922, 75]]","[[872, -50], [872, 0]]",[],0
P597Fg006_1_P597Fg024_1,P597Fg006_P597Fg024,240,66,0.275,100,17,0.17,17,0.17,4,0.04,1,0.01,P597Fg006,0,0,0,0,P597Fg024,0,0,0,0,"[[True, 0, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 2, 1], [True, 3, 1], [True, 3, 0]]","[[572, 250, 578, 350], [572, 250, 578, 150], [572, 250, 578, 300], [572, 250, 578, 100], [572, 250, 578, 450], [572, 800, 578, 300], [572, 800, 578, 150], [572, 400, 578, 450], [572, 400, 578, 300], [572, 400, 578, 150], [572, 200, 578, 300], [572, 650, 578, 300], [572, 300, 578, 350], [572, 300, 578, 300], [572, 300, 578, 150], [572, 300, 578, 100], [572, 300, 578, 450]]","[[822, -175, 922, -25], [822, 25, 922, 175], [822, -125, 922, 25], [822, 75, 922, 225], [822, -275, 922, -125], [822, 425, 922, 575], [822, 575, 922, 725], [822, -125, 922, 25], [822, 25, 922, 175], [822, 175, 922, 325], [822, -175, 922, -25], [822, 275, 922, 425], [822, -125, 922, 25], [822, -75, 922, 75], [822, 75, 922, 225], [822, 125, 922, 275], [822, -225, 922, -75]]","[[872, -100], [872, 100], [872, -50], [872, 150], [872, -200], [872, 500], [872, 650], [872, -50], [872, 100], [872, 250], [872, -100], [872, 350], [872, -50], [872, 0], [872, 150], [872, 200], [872, -150]]",[],0
P597Fg006_1_P598Fg007_0,P597Fg006_P598Fg007,750,82,0.10933333333333334,290,44,0.15172413793103448,41,0.1413793103448276,1,0.0034482758620689655,0,0.0,P597Fg006,0,0,0,0,P598Fg007,0,0,0,0,"[[False, 0, 0], [False, 0, 2], [False, 0, 2], [False, 0, 3], [False, 0, 5], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 3], [False, 1, 3], [False, 1, 3], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 5], [False, 1, 5], [False, 1, 5], [False, 1, 5], [False, 1, 5], [False, 2, 2], [False, 2, 3], [False, 2, 3], [False, 2, 5], [False, 2, 5], [False, 3, 2], [False, 3, 3], [False, 3, 3], [False, 3, 4]]","[[572, 750, 50, 850], [572, 750, 50, 650], [572, 250, 50, 200], [572, 250, 50, 1300], [572, 250, 50, 850], [572, 250, 50, 1050], [572, 250, 50, 1400], [572, 250, 50, 1100], [572, 250, 50, 650], [572, 250, 50, 500], [572, 250, 50, 1200], [572, 250, 50, 150], [572, 700, 50, 1400], [572, 700, 50, 650], [572, 700, 50, 850], [572, 800, 50, 1100], [572, 800, 50, 850], [572, 400, 50, 250], [572, 400, 50, 1050], [572, 400, 50, 500], [572, 400, 50, 850], [572, 400, 50, 1400], [572, 400, 50, 650], [572, 400, 50, 1100], [572, 200, 50, 500], [572, 200, 50, 650], [572, 200, 50, 1400], [572, 200, 50, 850], [572, 200, 50, 150], [572, 650, 50, 850], [572, 650, 50, 1400], [572, 300, 50, 500], [572, 300, 50, 100], [572, 300, 50, 1350], [572, 300, 50, 850], [572, 300, 50, 250], [572, 300, 50, 1150], [572, 300, 50, 1400], [572, 300, 50, 0], [572, 300, 50, 1100], [572, 300, 50, 150], [572, 300, 50, 1200], [572, 300, 50, 200], [572, 300, 50, 650]]","[[822, -175, 922, -25], [822, 25, 922, 175], [822, -25, 922, 125], [822, -1125, 922, -975], [822, -675, 922, -525], [822, -875, 922, -725], [822, -1225, 922, -1075], [822, -925, 922, -775], [822, -475, 922, -325], [822, -325, 922, -175], [822, -1025, 922, -875], [822, 25, 922, 175], [822, -775, 922, -625], [822, -25, 922, 125], [822, -225, 922, -75], [822, -375, 922, -225], [822, -125, 922, 25], [822, 75, 922, 225], [822, -725, 922, -575], [822, -175, 922, -25], [822, -525, 922, -375], [822, -1075, 922, -925], [822, -325, 922, -175], [822, -775, 922, -625], [822, -375, 922, -225], [822, -525, 922, -375], [822, -1275, 922, -1125], [822, -725, 922, -575], [822, -25, 922, 125], [822, -275, 922, -125], [822, -825, 922, -675], [822, -275, 922, -125], [822, 125, 922, 275], [822, -1125, 922, -975], [822, -625, 922, -475], [822, -25, 922, 125], [822, -925, 922, -775], [822, -1175, 922, -1025], [822, 225, 922, 375], [822, -875, 922, -725], [822, 75, 922, 225], [822, -975, 922, -825], [822, 25, 922, 175], [822, -425, 922, -275]]","[[872, -100], [872, 100], [872, 50], [872, -1050], [872, -600], [872, -800], [872, -1150], [872, -850], [872, -400], [872, -250], [872, -950], [872, 100], [872, -700], [872, 50], [872, -150], [872, -300], [872, -50], [872, 150], [872, -650], [872, -100], [872, -450], [872, -1000], [872, -250], [872, -700], [872, -300], [872, -450], [872, -1200], [872, -650], [872, 50], [872, -200], [872, -750], [872, -200], [872, 200], [872, -1050], [872, -550], [872, 50], [872, -850], [872, -1100], [872, 300], [872, -800], [872, 150], [872, -900], [872, 100], [872, -350]]",[],0
P597Fg006_1_P598Fg021_1,P597Fg006_P598Fg021,255,39,0.15294117647058825,80,1,0.0125,1,0.0125,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg021,0,0,0,0,"[[True, 1, 0]]","[[572, 300, 312, 100]]","[[822, 125, 922, 275]]","[[872, 200]]",[],0
P597Fg006_1_P598Fg028_1,P597Fg006_P598Fg028,255,4,0.01568627450980392,80,2,0.025,2,0.025,1,0.0125,0,0.0,P597Fg006,0,0,0,0,P598Fg028,0,0,0,0,"[[True, 1, 1], [True, 1, 0]]","[[572, 300, 178, 250], [572, 300, 178, 150]]","[[822, -25, 922, 125], [822, 75, 922, 225]]","[[872, 50], [872, 150]]",[],0
P597Fg006_0_P598Fg019_0,P597Fg006_P598Fg019,390,33,0.08461538461538462,30,5,0.16666666666666666,5,0.16666666666666666,1,0.03333333333333333,0,0.0,P597Fg006,0,0,0,0,P598Fg019,0,0,0,0,"[[True, 1, 2], [True, 2, 2], [True, 2, 2], [True, 2, 0], [True, 2, 0]]","[[50, 400, 50, 650], [50, 700, 50, 650], [50, 700, 50, 200], [50, 600, 50, 200], [50, 600, 50, 650]]","[[300, -325, 400, -175], [300, -25, 400, 125], [300, 425, 400, 575], [300, 325, 400, 475], [300, -125, 400, 25]]","[[350, -250], [350, 50], [350, 500], [350, 400], [350, -50]]",[],0
P597Fg006_0_P598Fg024_0,P597Fg006_P598Fg024,225,20,0.08888888888888889,28,3,0.10714285714285714,2,0.07142857142857142,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg024,0,0,0,0,"[[True, 2, 0], [True, 2, 0], [True, 2, 0]]","[[50, 700, 50, 0], [50, 600, 50, 0], [50, 650, 50, 0]]","[[300, 625, 400, 775], [300, 525, 400, 675], [300, 575, 400, 725]]","[[350, 700], [350, 600], [350, 650]]",[],0
P597Fg006_0_P598Fg005_1,P597Fg006_P598Fg005,432,131,0.30324074074074076,24,1,0.041666666666666664,0,0.0,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg005,0,0,0,0,"[[False, 2, 3]]","[[50, 600, 1548, 800]]","[[300, -275, 400, -125]]","[[350, -200]]",[],0
P597Fg006_1_P597Fg015_1,P597Fg006_P597Fg015,45,4,0.08888888888888889,30,3,0.1,3,0.1,0,0.0,0,0.0,P597Fg006,0,0,0,0,P597Fg015,0,0,0,0,"[[True, 1, 0], [True, 1, 0], [True, 1, 0]]","[[572, 400, 835, 100], [572, 300, 835, 100], [572, 300, 835, 50]]","[[822, 225, 922, 375], [822, 125, 922, 275], [822, 175, 922, 325]]","[[872, 300], [872, 200], [872, 250]]",[],0
P597Fg006_0_P598Fg013_1,P597Fg006_P598Fg013,270,55,0.2037037037037037,36,5,0.1388888888888889,4,0.1111111111111111,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg013,0,0,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[50, 700, 513, 0], [50, 700, 513, 100], [50, 600, 513, 100], [50, 600, 513, 0], [50, 650, 513, 0]]","[[300, 625, 400, 775], [300, 525, 400, 675], [300, 425, 400, 575], [300, 525, 400, 675], [300, 575, 400, 725]]","[[350, 700], [350, 600], [350, 500], [350, 600], [350, 650]]",[],0
P597Fg006_1_P597Fg026_0,P597Fg006_P597Fg026,240,24,0.1,80,16,0.2,16,0.2,1,0.0125,0,0.0,P597Fg006,0,0,0,0,P597Fg026,0,0,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 0], [False, 2, 1], [False, 2, 1], [False, 3, 0], [False, 3, 0]]","[[572, 750, 50, 200], [572, 250, 50, 350], [572, 250, 50, 100], [572, 250, 50, 200], [572, 800, 50, 200], [572, 400, 50, 200], [572, 400, 50, 350], [572, 200, 50, 350], [572, 200, 50, 200], [572, 500, 50, 350], [572, 650, 50, 350], [572, 650, 50, 200], [572, 300, 50, 350], [572, 300, 50, 200], [572, 300, 50, 100], [572, 300, 50, 150]]","[[822, 475, 922, 625], [822, -175, 922, -25], [822, 75, 922, 225], [822, -25, 922, 125], [822, 525, 922, 675], [822, 125, 922, 275], [822, -25, 922, 125], [822, -225, 922, -75], [822, -75, 922, 75], [822, 75, 922, 225], [822, 225, 922, 375], [822, 375, 922, 525], [822, -125, 922, 25], [822, 25, 922, 175], [822, 125, 922, 275], [822, 75, 922, 225]]","[[872, 550], [872, -100], [872, 150], [872, 50], [872, 600], [872, 200], [872, 50], [872, -150], [872, 0], [872, 150], [872, 300], [872, 450], [872, -50], [872, 100], [872, 200], [872, 150]]",[],0
