fragmanetAndSide,fragment,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
P596Fg052_1_P597Fg060_0,P596Fg052_P597Fg060,3,2,1,0,0,"[[False, 1, 0], [False, 1, 2]]","[[1000, 250, 0, 0], [1000, 250, 0, 500]]","[[4024, 2735, 3770, 2373], [4024, 2735, 3270, 2373]]"
P596Fg036_1_P598Fg008_0,P596Fg036_P598Fg008,2,2,1,1,0,"[[False, 0, 5], [False, 0, 6]]","[[500, 0, 0, 1250], [500, 0, 0, 1500]]","[[3721, 2204, 2938, 1865], [3721, 2204, 2688, 1865]]"
P589Fg012_1_P590Fg015_0,P589Fg012_P590Fg015,13,9,8,2,0,"[[False, 0, 2], [False, 0, 3], [False, 1, 2], [False, 1, 3], [False, 2, 3], [False, 3, 2], [False, 3, 3], [False, 4, 2], [False, 4, 3]]","[[1250, 0, 0, 500], [1250, 0, 0, 750], [1250, 250, 0, 500], [1250, 250, 0, 750], [1250, 500, 0, 750], [1250, 750, 0, 500], [1250, 750, 0, 750], [1250, 1000, 0, 500], [1250, 1000, 0, 750]]","[[4150, 3044, 3305, 1858], [4150, 3044, 3055, 1858], [3900, 3044, 3305, 1858], [3900, 3044, 3055, 1858], [3650, 3044, 3055, 1858], [3400, 3044, 3305, 1858], [3400, 3044, 3055, 1858], [3150, 3044, 3305, 1858], [3150, 3044, 3055, 1858]]"
P596Fg040_1_P598Fg004_0,P596Fg040_P598Fg004,2,2,2,1,0,"[[False, 1, 1], [False, 1, 2]]","[[500, 250, 0, 250], [500, 250, 0, 500]]","[[3672, 2316, 3452, 1599], [3672, 2316, 3202, 1599]]"
P589Fg003_1_P596Fg001_1,P589Fg003_P596Fg001,6,6,5,5,1,"[[True, 1, 1], [True, 1, 0], [True, 2, 1], [True, 2, 0], [True, 4, 1], [True, 4, 0]]","[[2750, 250, 500, 0], [2750, 250, 500, 250], [2750, 500, 500, 0], [2750, 500, 500, 250], [2750, 1000, 500, 0], [2750, 1000, 500, 250]]","[[3955, 4011, 3955, 1878], [3955, 4011, 3955, 2128], [3705, 4011, 3955, 1878], [3705, 4011, 3955, 2128], [3205, 4011, 3955, 1878], [3205, 4011, 3955, 2128]]"
P596Fg044_1_P597Fg043_1,P596Fg044_P597Fg043,1,1,1,0,0,"[[True, 1, 1]]","[[750, 250, 750, 250]]","[[3888, 2572, 3470, 2958]]"
P589Fg010_1_P597Fg058_1,P589Fg010_P597Fg058,3,2,1,0,0,"[[True, 1, 0], [True, 3, 0]]","[[750, 250, 500, 0], [750, 750, 500, 0]]","[[3974, 2859, 3425, 2564], [3474, 2859, 3425, 2564]]"
P596Fg053_1_P598Fg017_0,P596Fg053_P598Fg017,2,2,2,1,0,"[[False, 0, 0], [False, 0, 1]]","[[750, 0, 0, 0], [750, 0, 0, 250]]","[[4003, 3017, 3738, 1835], [4003, 3017, 3488, 1835]]"
P596Fg046_1_P597Fg003_0,P596Fg046_P597Fg003,2,1,0,0,0,"[[False, 1, 2]]","[[750, 250, 0, 500]]","[[4038, 2654, 3498, 2204]]"
P589Fg001_1_P590Fg003_0,P589Fg001_P590Fg003,15,15,15,1,0,"[[False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 2, 0], [False, 2, 0], [False, 2, 1], [False, 2, 1], [False, 2, 2], [False, 3, 0], [False, 3, 0], [False, 3, 1], [False, 3, 1], [False, 3, 2]]","[[1000, 250, 0, 0], [1000, 250, 0, 250], [1000, 250, 0, 500], [1000, 500, 0, 0], [1000, 500, 0, 250], [1000, 500, 0, 500], [1000, 750, 0, 0], [1000, 750, 0, 250], [1000, 750, 0, 500], [1000, 250, 0, 0], [1000, 250, 0, 250], [1000, 500, 0, 0], [1000, 500, 0, 250], [1000, 750, 0, 0], [1000, 750, 0, 250]]","[[3815, 2952, 4208, 1658], [3815, 2952, 3958, 1658], [3815, 2952, 3708, 1658], [3565, 2952, 4208, 1658], [3565, 2952, 3958, 1658], [3565, 2952, 3708, 1658], [3315, 2952, 4208, 1658], [3315, 2952, 3958, 1658], [3315, 2952, 3708, 1658], [3815, 2952, 4208, 1658], [3815, 2952, 3958, 1658], [3565, 2952, 4208, 1658], [3565, 2952, 3958, 1658], [3315, 2952, 4208, 1658], [3315, 2952, 3958, 1658]]"
P596Fg039_1_P597Fg053_1,P596Fg039_P597Fg053,1,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 750, 250]]","[[3668, 2195, 3219, 3001]]"
P589Fg001_1_P598Fg013_0,P589Fg001_P598Fg013,10,10,10,1,0,"[[False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 2, 0], [False, 2, 1], [False, 2, 1], [False, 3, 0], [False, 3, 1], [False, 3, 1]]","[[1000, 250, 0, 0], [1000, 250, 0, 250], [1000, 500, 0, 0], [1000, 500, 0, 250], [1000, 750, 0, 0], [1000, 750, 0, 250], [1000, 250, 0, 0], [1000, 250, 0, 250], [1000, 500, 0, 250], [1000, 750, 0, 250]]","[[3815, 2952, 3866, 1800], [3815, 2952, 3616, 1800], [3565, 2952, 3866, 1800], [3565, 2952, 3616, 1800], [3315, 2952, 3866, 1800], [3315, 2952, 3616, 1800], [3815, 2952, 3866, 1800], [3815, 2952, 3616, 1800], [3565, 2952, 3616, 1800], [3315, 2952, 3616, 1800]]"
P589Fg002_1_P597Fg060_1,P589Fg002_P597Fg060,25,7,6,2,0,"[[True, 0, 0], [True, 0, 0], [True, 1, 0], [True, 1, 0], [True, 3, 0], [True, 4, 0], [True, 5, 0]]","[[2500, 0, 250, 0], [2500, 250, 250, 0], [2500, 0, 250, 0], [2500, 250, 250, 0], [2500, 750, 250, 0], [2500, 1000, 250, 0], [2500, 1250, 250, 0]]","[[4227, 3838, 3770, 2623], [3977, 3838, 3770, 2623], [4227, 3838, 3770, 2623], [3977, 3838, 3770, 2623], [3477, 3838, 3770, 2623], [3227, 3838, 3770, 2623], [2977, 3838, 3770, 2623]]"
P596Fg067_1_P598Fg010_0,P596Fg067_P598Fg010,4,4,4,1,0,"[[False, 0, 1], [False, 0, 2], [False, 1, 1], [False, 1, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500], [500, 250, 0, 250], [500, 250, 0, 500]]","[[3981, 2332, 3459, 1384], [3981, 2332, 3209, 1384], [3731, 2332, 3459, 1384], [3731, 2332, 3209, 1384]]"
P596Fg012_1_P598Fg012_0,P596Fg012_P598Fg012,4,4,4,1,0,"[[False, 0, 1], [False, 0, 2], [False, 1, 1], [False, 1, 2]]","[[750, 0, 0, 250], [750, 0, 0, 500], [750, 250, 0, 250], [750, 250, 0, 500]]","[[4086, 2671, 3447, 1784], [4086, 2671, 3197, 1784], [3836, 2671, 3447, 1784], [3836, 2671, 3197, 1784]]"
P596Fg047_1_P597Fg044_1,P596Fg047_P597Fg044,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 500, 0]]","[[3871, 2473, 3606, 2554]]"
P596Fg044_1_P597Fg046_1,P596Fg044_P597Fg046,2,2,2,1,0,"[[True, 0, 1], [True, 1, 1]]","[[750, 0, 500, 250], [750, 250, 500, 250]]","[[4138, 2572, 3460, 2481], [3888, 2572, 3460, 2481]]"
P589Fg006_1_P596Fg007_0,P589Fg006_P596Fg007,6,6,5,4,0,"[[False, 1, 0], [False, 2, 0], [False, 4, 0], [False, 5, 0], [False, 6, 0], [False, 7, 0]]","[[3750, 250, 0, 0], [3750, 500, 0, 0], [3750, 1000, 0, 0], [3750, 1250, 0, 0], [3750, 1500, 0, 0], [3750, 1750, 0, 0]]","[[5057, 2013, 3922, 2196], [5057, 2263, 3922, 2196], [5057, 2763, 3922, 2196], [5057, 3013, 3922, 2196], [5057, 3263, 3922, 2196], [5057, 3513, 3922, 2196]]"
P596Fg068_1_P597Fg012_0,P596Fg068_P597Fg012,1,1,1,0,0,"[[False, 0, 1]]","[[250, 0, 0, 250]]","[[3982, 2466, 3562, 2092]]"
P589Fg012_1_P590Fg002_0,P589Fg012_P590Fg002,8,7,5,1,0,"[[False, 0, 1], [False, 0, 3], [False, 1, 1], [False, 2, 1], [False, 2, 3], [False, 3, 1], [False, 4, 1]]","[[1250, 0, 0, 250], [1250, 0, 0, 750], [1250, 250, 0, 250], [1250, 500, 0, 250], [1250, 500, 0, 750], [1250, 750, 0, 250], [1250, 1000, 0, 250]]","[[4150, 3044, 3846, 1408], [4150, 3044, 3346, 1408], [3900, 3044, 3846, 1408], [3650, 3044, 3846, 1408], [3650, 3044, 3346, 1408], [3400, 3044, 3846, 1408], [3150, 3044, 3846, 1408]]"
P589Fg009_1_P597Fg003_0,P589Fg009_P597Fg003,4,3,3,2,0,"[[False, 1, 0], [False, 1, 1], [False, 1, 2]]","[[750, 250, 0, 0], [750, 250, 0, 250], [750, 250, 0, 500]]","[[3583, 2999, 3998, 2204], [3583, 2999, 3748, 2204], [3583, 2999, 3498, 2204]]"
P596Fg038_1_P597Fg067_0,P596Fg038_P597Fg067,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3476, 2247, 3435, 2354]]"
P589Fg010_1_P590Fg002_1,P589Fg010_P590Fg002,5,1,1,0,0,"[[True, 1, 1]]","[[750, 250, 1250, 250]]","[[3974, 2859, 3846, 2658]]"
P596Fg049_1_P597Fg070_1,P596Fg049_P597Fg070,1,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 1000, 250]]","[[3827, 2530, 3422, 2629]]"
P596Fg018_1_P598Fg008_0,P596Fg018_P598Fg008,2,2,1,1,0,"[[False, 0, 5], [False, 0, 6]]","[[500, 0, 0, 1250], [500, 0, 0, 1500]]","[[3797, 2522, 2938, 1865], [3797, 2522, 2688, 1865]]"
P589Fg003_1_P597Fg037_1,P589Fg003_P597Fg037,1,1,0,0,0,"[[True, 4, 0]]","[[2750, 1000, 250, 0]]","[[3205, 4011, 3824, 2656]]"
P596Fg063_1_P598Fg021_0,P596Fg063_P598Fg021,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[3911, 2799, 3306, 1787]]"
P596Fg005_1_P596Fg016_0,P596Fg005_P596Fg016,2,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[500, 0, 0, 0], [500, 250, 0, 0]]","[[4317, 2558, 3507, 2166], [4067, 2558, 3507, 2166]]"
P589Fg003_1_P597Fg032_1,P589Fg003_P597Fg032,2,2,0,0,0,"[[True, 2, 0], [True, 4, 0]]","[[2750, 500, 500, 0], [2750, 1000, 500, 0]]","[[3705, 4011, 3851, 2614], [3205, 4011, 3851, 2614]]"
P589Fg011_1_P598Fg005_0,P589Fg011_P598Fg005,4,4,3,3,0,"[[False, 0, 3], [False, 1, 3], [False, 2, 3], [False, 3, 3]]","[[750, 0, 0, 750], [750, 250, 0, 750], [750, 500, 0, 750], [750, 750, 0, 750]]","[[4250, 2932, 3268, 1563], [4000, 2932, 3268, 1563], [3750, 2932, 3268, 1563], [3500, 2932, 3268, 1563]]"
P596Fg019_1_P598Fg020_0,P596Fg019_P598Fg020,2,2,1,1,0,"[[False, 0, 2], [False, 0, 3]]","[[750, 0, 0, 500], [750, 0, 0, 750]]","[[3650, 2657, 3394, 1606], [3650, 2657, 3144, 1606]]"
P596Fg051_1_P597Fg066_0,P596Fg051_P597Fg066,1,1,1,0,0,"[[False, 0, 0]]","[[1000, 0, 0, 0]]","[[3794, 2742, 3679, 1988]]"
P596Fg060_1_P597Fg001_0,P596Fg060_P597Fg001,2,2,1,0,0,"[[False, 0, 0], [False, 0, 2]]","[[750, 0, 0, 0], [750, 0, 0, 500]]","[[4082, 3039, 4158, 2308], [4082, 3039, 3658, 2308]]"
P589Fg002_1_P590Fg010_0,P589Fg002_P590Fg010,1,1,1,0,0,"[[False, 0, 0]]","[[2500, 0, 0, 0]]","[[4227, 3838, 3913, 2239]]"
P589Fg002_1_P597Fg056_0,P589Fg002_P597Fg056,3,3,2,1,0,"[[False, 0, 0], [False, 1, 0], [False, 3, 0]]","[[2500, 0, 0, 0], [2500, 250, 0, 0], [2500, 750, 0, 0]]","[[4227, 3838, 3528, 2216], [3977, 3838, 3528, 2216], [3477, 3838, 3528, 2216]]"
P589Fg001_1_P597Fg041_1,P589Fg001_P597Fg041,4,4,4,2,0,"[[True, 1, 0], [True, 1, 0], [True, 2, 0], [True, 3, 0]]","[[1000, 250, 1000, 0], [1000, 500, 1000, 0], [1000, 750, 1000, 0], [1000, 250, 1000, 0]]","[[3815, 2952, 3700, 2609], [3565, 2952, 3700, 2609], [3315, 2952, 3700, 2609], [3815, 2952, 3700, 2609]]"
P589Fg006_1_P598Fg004_0,P589Fg006_P598Fg004,15,14,13,2,0,"[[False, 0, 1], [False, 0, 2], [False, 1, 1], [False, 1, 2], [False, 2, 1], [False, 2, 2], [False, 4, 1], [False, 4, 2], [False, 5, 1], [False, 5, 2], [False, 6, 1], [False, 6, 2], [False, 7, 1], [False, 7, 2]]","[[3750, 0, 0, 250], [3750, 0, 0, 500], [3750, 250, 0, 250], [3750, 250, 0, 500], [3750, 500, 0, 250], [3750, 500, 0, 500], [3750, 1000, 0, 250], [3750, 1000, 0, 500], [3750, 1250, 0, 250], [3750, 1250, 0, 500], [3750, 1500, 0, 250], [3750, 1500, 0, 500], [3750, 1750, 0, 250], [3750, 1750, 0, 500]]","[[5057, 1763, 3452, 1599], [5057, 1763, 3202, 1599], [5057, 2013, 3452, 1599], [5057, 2013, 3202, 1599], [5057, 2263, 3452, 1599], [5057, 2263, 3202, 1599], [5057, 2763, 3452, 1599], [5057, 2763, 3202, 1599], [5057, 3013, 3452, 1599], [5057, 3013, 3202, 1599], [5057, 3263, 3452, 1599], [5057, 3263, 3202, 1599], [5057, 3513, 3452, 1599], [5057, 3513, 3202, 1599]]"
P596Fg069_1_P598Fg008_0,P596Fg069_P598Fg008,2,2,1,1,0,"[[False, 0, 5], [False, 0, 6]]","[[500, 0, 0, 1250], [500, 0, 0, 1500]]","[[3962, 2640, 2938, 1865], [3962, 2640, 2688, 1865]]"
P590Fg012_1_P597Fg051_0,P590Fg012_P597Fg051,1,1,0,0,0,"[[False, 7, 1]]","[[750, 1750, 0, 250]]","[[1923, 2510, 3703, 2216]]"
P596Fg010_1_P598Fg020_0,P596Fg010_P598Fg020,3,3,2,1,0,"[[False, 0, 0], [False, 0, 2], [False, 0, 3]]","[[500, 0, 0, 0], [500, 0, 0, 500], [500, 0, 0, 750]]","[[3799, 2725, 3894, 1606], [3799, 2725, 3394, 1606], [3799, 2725, 3144, 1606]]"
P596Fg008_1_P598Fg004_0,P596Fg008_P598Fg004,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500]]","[[3841, 2787, 3452, 1599], [3841, 2787, 3202, 1599]]"
P589Fg006_1_P593Fg016_0,P589Fg006_P593Fg016,18,12,10,5,0,"[[False, 0, 2], [False, 1, 2], [False, 2, 2], [False, 2, 3], [False, 4, 1], [False, 4, 2], [False, 4, 3], [False, 5, 2], [False, 5, 3], [False, 6, 2], [False, 7, 2], [False, 7, 3]]","[[3750, 0, 0, 500], [3750, 250, 0, 500], [3750, 500, 0, 500], [3750, 500, 0, 750], [3750, 1000, 0, 250], [3750, 1000, 0, 500], [3750, 1000, 0, 750], [3750, 1250, 0, 500], [3750, 1250, 0, 750], [3750, 1500, 0, 500], [3750, 1750, 0, 500], [3750, 1750, 0, 750]]","[[5057, 1763, 3218, 2398], [5057, 2013, 3218, 2398], [5057, 2263, 3218, 2398], [5057, 2263, 3218, 2648], [5057, 2763, 3218, 2148], [5057, 2763, 3218, 2398], [5057, 2763, 3218, 2648], [5057, 3013, 3218, 2398], [5057, 3013, 3218, 2648], [5057, 3263, 3218, 2398], [5057, 3513, 3218, 2398], [5057, 3513, 3218, 2648]]"
P596Fg050_1_P597Fg060_1,P596Fg050_P597Fg060,4,2,2,1,0,"[[True, 0, 1], [True, 0, 0]]","[[500, 0, 250, 0], [500, 0, 250, 250]]","[[3960, 2472, 3770, 2623], [3960, 2472, 3520, 2623]]"
P596Fg053_1_P598Fg022_1,P596Fg053_P598Fg022,1,1,1,0,0,"[[True, 0, 0]]","[[750, 0, 1250, 0]]","[[4003, 3017, 3452, 2607]]"
P596Fg064_1_P597Fg047_1,P596Fg064_P597Fg047,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 1000, 0]]","[[3984, 2949, 3691, 2794]]"
P589Fg008_1_P597Fg003_1,P589Fg008_P597Fg003,2,1,1,0,0,"[[True, 1, 1]]","[[1000, 250, 750, 250]]","[[3638, 2966, 3748, 2954]]"
P596Fg003_1_P597Fg012_0,P596Fg003_P597Fg012,1,1,1,0,0,"[[False, 0, 1]]","[[1000, 0, 0, 250]]","[[4000, 2773, 3562, 2092]]"
P589Fg010_1_P597Fg041_1,P589Fg010_P597Fg041,2,2,1,0,0,"[[True, 1, 0], [True, 3, 0]]","[[750, 250, 1000, 0], [750, 750, 1000, 0]]","[[3974, 2859, 3700, 2609], [3474, 2859, 3700, 2609]]"
P596Fg060_1_P597Fg003_0,P596Fg060_P597Fg003,3,2,1,0,0,"[[False, 0, 0], [False, 0, 2]]","[[750, 0, 0, 0], [750, 0, 0, 500]]","[[4082, 3039, 3998, 2204], [4082, 3039, 3498, 2204]]"
P596Fg013_1_P598Fg001_0,P596Fg013_P598Fg001,2,2,1,0,0,"[[False, 1, 1], [False, 1, 5]]","[[750, 250, 0, 250], [750, 250, 0, 1250]]","[[4158, 2865, 3501, 1367], [4158, 2865, 2501, 1367]]"
P596Fg028_1_P596Fg055_1,P596Fg028_P596Fg055,1,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 250, 250]]","[[3649, 2323, 3901, 2667]]"
P596Fg027_1_P598Fg014_0,P596Fg027_P598Fg014,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3633, 2246, 3153, 1797]]"
P589Fg005_1_P590Fg029_0,P589Fg005_P590Fg029,1,1,0,0,0,"[[False, 0, 2]]","[[750, 0, 0, 500]]","[[3934, 2857, 3597, 1497]]"
P589Fg007_1_P597Fg026_0,P589Fg007_P597Fg026,1,1,1,0,0,"[[False, 1, 1]]","[[1000, 250, 0, 250]]","[[3816, 3031, 3375, 2002]]"
P596Fg023_1_P596Fg067_1,P596Fg023_P596Fg067,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 500, 0]]","[[3793, 2223, 3981, 2332]]"
P596Fg067_1_P598Fg033_0,P596Fg067_P598Fg033,1,1,1,0,0,"[[False, 1, 1]]","[[500, 250, 0, 250]]","[[3731, 2332, 3745, 1875]]"
P596Fg035_1_P598Fg020_0,P596Fg035_P598Fg020,4,4,3,1,0,"[[False, 0, 2], [False, 0, 3], [False, 1, 2], [False, 1, 3]]","[[500, 0, 0, 500], [500, 0, 0, 750], [500, 250, 0, 500], [500, 250, 0, 750]]","[[3923, 2358, 3394, 1606], [3923, 2358, 3144, 1606], [3673, 2358, 3394, 1606], [3673, 2358, 3144, 1606]]"
P596Fg020_1_P598Fg032_0,P596Fg020_P598Fg032,1,1,1,0,0,"[[False, 1, 1]]","[[750, 250, 0, 250]]","[[3745, 2689, 3497, 1641]]"
P596Fg023_1_P597Fg071_0,P596Fg023_P597Fg071,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3793, 2223, 3565, 2157]]"
P589Fg007_1_P598Fg007_0,P589Fg007_P598Fg007,5,5,2,1,0,"[[False, 0, 2], [False, 1, 0], [False, 1, 2], [False, 1, 3], [False, 1, 5]]","[[1000, 0, 0, 500], [1000, 250, 0, 0], [1000, 250, 0, 500], [1000, 250, 0, 750], [1000, 250, 0, 1250]]","[[4066, 3031, 3808, 1928], [3816, 3031, 4308, 1928], [3816, 3031, 3808, 1928], [3816, 3031, 3558, 1928], [3816, 3031, 3058, 1928]]"
P596Fg049_1_P598Fg014_0,P596Fg049_P598Fg014,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3827, 2530, 3153, 1797]]"
P596Fg016_1_P597Fg018_1,P596Fg016_P597Fg018,1,1,1,0,0,"[[True, 0, 1]]","[[750, 0, 750, 250]]","[[3507, 2916, 3388, 2861]]"
P596Fg047_1_P597Fg040_0,P596Fg047_P597Fg040,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3871, 2473, 3474, 2260]]"
P589Fg002_1_P590Fg013_0,P589Fg002_P590Fg013,3,3,3,2,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 1]]","[[2500, 0, 0, 0], [2500, 250, 0, 0], [2500, 250, 0, 250]]","[[4227, 3838, 3817, 1882], [3977, 3838, 3817, 1882], [3977, 3838, 3567, 1882]]"
P596Fg038_1_P598Fg001_1,P596Fg038_P598Fg001,3,1,1,0,0,"[[True, 0, 5]]","[[500, 0, 1250, 1250]]","[[3476, 2247, 2501, 2617]]"
P596Fg010_1_P598Fg007_1,P596Fg010_P598Fg007,6,1,1,0,0,"[[True, 0, 4]]","[[500, 0, 250, 1000]]","[[3799, 2725, 3308, 2178]]"
P589Fg011_1_P597Fg069_0,P589Fg011_P597Fg069,2,2,2,1,0,"[[False, 1, 0], [False, 2, 0]]","[[750, 250, 0, 0], [750, 500, 0, 0]]","[[4000, 2932, 3894, 2376], [3750, 2932, 3894, 2376]]"
P589Fg001_1_P590Fg006_0,P589Fg001_P590Fg006,10,10,10,1,0,"[[False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 2, 0], [False, 2, 0], [False, 2, 1], [False, 3, 0], [False, 3, 0], [False, 3, 1]]","[[1000, 250, 0, 0], [1000, 250, 0, 250], [1000, 500, 0, 0], [1000, 500, 0, 250], [1000, 750, 0, 0], [1000, 750, 0, 250], [1000, 250, 0, 0], [1000, 250, 0, 250], [1000, 500, 0, 0], [1000, 750, 0, 0]]","[[3815, 2952, 3995, 1911], [3815, 2952, 3745, 1911], [3565, 2952, 3995, 1911], [3565, 2952, 3745, 1911], [3315, 2952, 3995, 1911], [3315, 2952, 3745, 1911], [3815, 2952, 3995, 1911], [3815, 2952, 3745, 1911], [3565, 2952, 3995, 1911], [3315, 2952, 3995, 1911]]"
P596Fg016_1_P597Fg043_1,P596Fg016_P597Fg043,1,1,1,0,0,"[[True, 0, 1]]","[[750, 0, 750, 250]]","[[3507, 2916, 3470, 2958]]"
P589Fg008_1_P590Fg035_0,P589Fg008_P590Fg035,5,2,1,1,0,"[[False, 1, 3], [False, 1, 4]]","[[1000, 250, 0, 750], [1000, 250, 0, 1000]]","[[3638, 2966, 3486, 1700], [3638, 2966, 3236, 1700]]"
P596Fg006_1_P598Fg007_0,P596Fg006_P598Fg007,4,4,3,1,0,"[[False, 0, 1], [False, 0, 2], [False, 0, 4], [False, 0, 5]]","[[750, 0, 0, 250], [750, 0, 0, 500], [750, 0, 0, 1000], [750, 0, 0, 1250]]","[[4025, 2972, 4058, 1928], [4025, 2972, 3808, 1928], [4025, 2972, 3308, 1928], [4025, 2972, 3058, 1928]]"
P596Fg001_1_P597Fg001_0,P596Fg001_P597Fg001,7,7,4,0,0,"[[False, 0, 0], [False, 0, 2], [False, 1, 0], [False, 1, 2], [False, 2, 0], [False, 2, 2], [False, 3, 0]]","[[500, 0, 0, 0], [500, 0, 0, 500], [500, 250, 0, 0], [500, 250, 0, 500], [500, 500, 0, 0], [500, 500, 0, 500], [500, 750, 0, 0]]","[[3955, 1878, 4158, 2308], [3955, 1878, 3658, 2308], [3955, 2128, 4158, 2308], [3955, 2128, 3658, 2308], [3955, 2378, 4158, 2308], [3955, 2378, 3658, 2308], [3955, 2628, 4158, 2308]]"
P596Fg037_1_P598Fg013_0,P596Fg037_P598Fg013,2,2,2,1,0,"[[False, 0, 0], [False, 0, 1]]","[[500, 0, 0, 0], [500, 0, 0, 250]]","[[3797, 2211, 3866, 1800], [3797, 2211, 3616, 1800]]"
P596Fg070_1_P597Fg018_1,P596Fg070_P597Fg018,1,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 750, 250]]","[[3973, 2727, 3388, 2861]]"
P589Fg005_0_P597Fg036_1,P589Fg005_P597Fg036,1,1,1,0,0,"[[False, 0, 1]]","[[0, 0, 250, 250]]","[[3934, 2107, 3572, 2395]]"
P589Fg003_1_P589Fg008_1,P589Fg003_P589Fg008,7,4,4,3,0,"[[True, 1, 1], [True, 2, 1], [True, 3, 1], [True, 4, 1]]","[[2750, 250, 1000, 250], [2750, 500, 1000, 250], [2750, 750, 1000, 250], [2750, 1000, 1000, 250]]","[[3955, 4011, 3638, 2966], [3705, 4011, 3638, 2966], [3455, 4011, 3638, 2966], [3205, 4011, 3638, 2966]]"
P596Fg029_1_P597Fg013_0,P596Fg029_P597Fg013,1,1,0,0,0,"[[False, 0, 2]]","[[250, 0, 0, 500]]","[[3901, 2090, 3688, 2275]]"
P596Fg049_1_P597Fg003_1,P596Fg049_P597Fg003,2,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 750, 250]]","[[3827, 2530, 3748, 2954]]"
P589Fg005_1_P596Fg085_1,P589Fg005_P596Fg085,1,1,1,0,0,"[[True, 0, 0]]","[[750, 0, 250, 0]]","[[3934, 2857, 3960, 2631]]"
P596Fg029_1_P598Fg023_0,P596Fg029_P598Fg023,1,1,1,0,0,"[[False, 0, 0]]","[[250, 0, 0, 0]]","[[3901, 2090, 3350, 1729]]"
P589Fg003_1_P597Fg013_0,P589Fg003_P597Fg013,3,3,1,1,0,"[[False, 1, 2], [False, 2, 2], [False, 4, 2]]","[[2750, 250, 0, 500], [2750, 500, 0, 500], [2750, 1000, 0, 500]]","[[3955, 4011, 3688, 2275], [3705, 4011, 3688, 2275], [3205, 4011, 3688, 2275]]"
P596Fg053_1_P596Fg073_1,P596Fg053_P596Fg073,2,1,1,0,0,"[[True, 0, 0]]","[[750, 0, 500, 0]]","[[4003, 3017, 4076, 2645]]"
P589Fg004_1_P597Fg023_0,P589Fg004_P597Fg023,2,1,0,0,0,"[[False, 3, 1]]","[[2750, 750, 0, 250]]","[[3429, 3968, 3360, 2269]]"
P596Fg065_1_P597Fg006_0,P596Fg065_P597Fg006,1,1,0,0,0,"[[False, 0, 3]]","[[750, 0, 0, 750]]","[[3824, 2936, 3319, 1899]]"
P596Fg063_1_P597Fg060_1,P596Fg063_P597Fg060,4,1,1,0,0,"[[True, 0, 0]]","[[750, 0, 250, 0]]","[[3911, 2799, 3770, 2623]]"
P596Fg020_1_P597Fg011_0,P596Fg020_P597Fg011,1,1,1,0,0,"[[False, 1, 0]]","[[750, 250, 0, 0]]","[[3745, 2689, 3604, 2047]]"
P589Fg001_1_P598Fg030_0,P589Fg001_P598Fg030,4,4,4,2,0,"[[False, 1, 0], [False, 1, 0], [False, 2, 0], [False, 3, 0]]","[[1000, 250, 0, 0], [1000, 500, 0, 0], [1000, 750, 0, 0], [1000, 250, 0, 0]]","[[3815, 2952, 3720, 1765], [3565, 2952, 3720, 1765], [3315, 2952, 3720, 1765], [3815, 2952, 3720, 1765]]"
P596Fg010_1_P598Fg012_0,P596Fg010_P598Fg012,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500]]","[[3799, 2725, 3447, 1784], [3799, 2725, 3197, 1784]]"
P589Fg010_1_P593Fg016_0,P589Fg010_P593Fg016,4,3,1,1,0,"[[False, 1, 2], [False, 1, 3], [False, 3, 2]]","[[750, 250, 0, 500], [750, 250, 0, 750], [750, 750, 0, 500]]","[[3974, 2859, 3218, 2398], [3974, 2859, 3218, 2648], [3474, 2859, 3218, 2398]]"
